	0.0573911	2.25678
	0.0494108	7.68624
	0.054816	1.17812
	0.306299	67.129
	0.059522	142.424
	0.0586945	3.35757
	0.0598029	103.489
	0.0577031	176.298
	0.640888	1.41943
	0.0564589	201.975
	0.0545187	145.096
	0.220556	12.8608
	2.43176	4.42227
	0.058061	100.223
	0.211345	165.151
	0.0565352	43.1768
	0.132734	56.5886
	0.0581672	73.6453
	0.0570803	25.4025
	0.126959	5.30752
